1,BDM,Plot_id,TubeNo,NUMBERWORKERS,NUMBERQUEENS,NUMBERMALES,NUMBERLARVAE,NUMBERCOCOONS,IDENTIFIER,GENUSID,SPECIESID,DATEIDENTIFICATION,CONFIRMEDID,SPECIESIDFINAL,COMMENTSID,BARCODELABEL,PREPARATION,SPECIFICAUTHOROFRECORD,SPECIFYEVENT,PROJECT,DIGITIZEDBY,DIGITIZEDDATE,X24,identified,COMMENTSqc,TypeOfSample,TypeOfOpen,Categorie,mixedForest,X,Y,lat,lon,FixTimeGPS,bio1_tmean_8110,bio2_dr_8110,bio1_tmean_8110_8111,bio2_dr_8110_8111,bio5_tmaxw_8110,bio6_tminc_8110,bio7_tar_8110,bio8_twetq_8110,bio9_tdryq_8110,bio10_twarmq_8110,bio11_tcoldq_8110,bio12_p_8110,bio13_pwet_8110,bio14_pdry_8110,bio15_ps_8110,bio16_pwetq_8110,bio17_pdryq_8110,bio18_pwarmq_8110,bio19_pcoldq_8110,mnt25,slope25,topo,south,gt_ch_100,LU18_46cl,LC18_27cl,propArea,region,el_mean,el_median,el_stdev,el_min,el_max,el_range,MAT_mean,MAT_median,TAR_mean,TAR_median,Tmin_mean,Tmin_median,Tmax_mean,Tmax_median,BDM_id,Date,Sample_date,SoilTemp,SoilTempAnomaly,Grass,Forb,Shrub,Bare,Litter,Moss,Plot_id_orig,SoilTempSiteMean,geometry,nPlots,el_plot,slope_plot
164,521166,280107,9990037,3,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_sabu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,521344.8442,166457.2122,46.646003,6.412035,NA,749,769,3069,64247,2125,-380,2505,405,295,1551,100,139988,14191,10281,992,39274,31953,32855,35863,807.3,7.267387,-17,53,3,221,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,20.8,-0.821428571,5,0,0,0,0,0,280107,21.62142857,"c(713667.174405178, 5884325.92261351)",25,811,13.53414059
120,57201203,410903,9990038,10,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,other,lisiere,0,572168.6755,121111.854,46.242106,7.078704,NA,582,816,3350,60542,1920,-516,2436,1336,121,1336,-41,163631,16846,11487,1353,48881,36053,48881,37746,1592.5,24.96195,-86,22,3,301,41,0.209856484,Alps,1880.315345,1855,182.8106172,1557,2250,693,23.5,23.5,268,268,-100.5,-100.5,167.5,167.5,41,20190717,17.07.2019,10.5,-1.760869565,2,4,1,1,1,2,410903,12.26086957,"c(787996.348839432, 5819229.70062621)",23,1585,16.31965446
958,551174,150114,9990039,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,crop,Autre,0,551469.1402,174483.4678,46.721081,6.804706,23.07.19 09:56,854,844,3219,66363,2321,-299,2620,1500,413,1680,180,111270,10944,6441,1568,31519,22755,31117,24226,760,9.088196,36,61,3,222,46,0.654901638,Low,754.1431385,757,23.1352584,692,805,113,88.89286945,90,264.4204414,265,-33.13112985,-32,231.7712708,232.5,15,20190723,23.07.2019,29.7,6.892307692,5,0,0,0,0,0,150114,22.80769231,"c(757497.331772361, 5896664.97933151)",25,768,11.2109499
695,509158,351301,9990040,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,transport,0,509715.1309,158287.3087,46.571037,6.26173,NA,549,692,2998,60060,1821,-486,2307,264,1273,1305,-69,197572,20271,13866,1091,56181,44924,45558,52349,1348.9,7.631845,-39,52,19,242,21,0.009609612,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,16.2,-1.464,2,1,0,4,0,0.1,351301,17.664,"c(697052.833879858, 5872328.78623744)",25,1375,12.04642105
966,551174,150105,9990041,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,crop,Autre,0,551283.6391,174452.8504,46.720792,6.802283,23.07.19 09:10,851,842,3217,66285,2316,-300,2616,1497,410,1676,178,111279,10943,6443,1567,31516,22757,31115,24232,769.8,1.819376,37,6,3,221,21,0.654901638,Low,754.1431385,757,23.1352584,692,805,113,88.89286945,90,264.4204414,265,-33.13112985,-32,231.7712708,232.5,15,20190723,23.07.2019,22.4,-0.407692308,5,0,0,0,0,0,150105,22.80769231,"c(757217.855097557, 5896611.801919)",25,772,1.359993815
203,527182,230111,9990042,15,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_lobu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,527616.6032,182046.5394,46.786952,6.491498,NA,582,749,3142,60587,1881,-502,2383,285,1300,1340,-40,160299,16251,11300,1018,45123,36224,36627,41844,1094.3,17.72792,-145,13,3,242,21,0.526065847,Jura,1216.433914,1221,78.54291609,1058,1455,397,60.1180355,58.5,257.558369,257.5,-57.64437606,-59,200.102422,198.5,23,20190722,22.07.2019,18.5,2.184615385,4,3,0,0.1,0,0.1,230111,16.31538462,"c(722627.866033077, 5907369.69890174)",25,1104,12.34617519
154,569134,50602,9990043,15,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,other,ForetMixe,59,569723.9434,134396.3902,46.361516,7.04614,NA,606,853,3432,60965,1966,-519,2485,1366,146,1366,-20,160467,16221,11119,1218,46817,35220,46817,38094,1101.7,33.96445,-128,59,22,301,41,0.167228797,Alps,1202.197174,1176,130.3389701,929,1466,537,62.5,62.5,269.5,269.5,-62.5,-62.5,207,207,5,20190718,18.07.2019,16.6,-0.758333333,0,0.1,0.1,2,5,1,50602,17.35833333,"c(784370.702762028, 5838467.91868635)",24,1123,35.50297546
NA,57711503,430501,9990044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,soil,NA,ForetFeuillus,0,577857.8344,150173.2457,46.503772,7.151086,NA,452,840,3468,58628,1762,-661,2423,1181,-19,1181,-156,150104,15296,9585,1393,44202,32288,44202,36800,1489.9,41.77902,-57,72,19,243,21,0.001080795,Alps,1759.432705,1766,116.4568231,1411,1990,579,32,32,264.5,264.5,-90,-90,174.5,174.5,43,20190709,09.07.2019,18.1,-2.213043478,2,1,5,1,5,0.1,430501,20.31304348,"c(796065.230131844, 5861442.36735849)",23,1466,22.46640587
180,521166,280102,9990045,10,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,meadow,Autre,0,521142.0118,165973.578,46.641628,6.409469,NA,756,773,3073,64471,2138,-378,2516,410,302,1560,105,137763,13929,10081,982,38588,31366,32476,35214,794.4,0.960393,-14,3,3,221,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,21.4,-0.221428571,5,0,0,0,0,0,280102,21.62142857,"c(713493.189846446, 5883872.58916115)",25,790,10.6632309
79,57711503,430107,9990046,10,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,lawn,Autre,0,577042.434,150442.7353,46.506169,7.140449,09.07.19 09:14,367,693,3178,55161,1547,-634,2181,1057,-112,1057,-208,148006,15134,9521,1399,43781,31781,43781,36051,1986.8,22.46834,146,55,19,421,51,0.474890956,Alps,1759.432705,1766,116.4568231,1411,1990,579,32,32,264.5,264.5,-90,-90,174.5,174.5,43,20190709,09.07.2019,14.2,-6.113043478,4,4,0,2,2,0,430107,20.31304348,"c(794854.381648964, 5861867.75335691)",23,1988,27.42425156
780,545190,190505,9990047,8,NA,NA,NA,NA,TS,Temnothorax,Temn_nyla,2019,oui (Salata),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetFeuillus,100,545852.5829,190327.0701,46.863178,6.729357,30.07.19 09:29,801,822,3171,65526,2233,-360,2593,434,360,1616,139,118188,11289,8402,829,31798,26004,29958,29772,595.2,14.91787,20,66,19,145,47,0.467741102,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,16.6,-2.366666667,1,2,2,2,5,2,190505,18.96666667,"c(749104.450457766, 5919773.15448559)",24,610,10.56333542
738,509158,350105,9990048,NA,NA,NA,NA,NA,TS,Manica,Mani_rubi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manica,NA,soil,pasture,Autre,0,509400.9334,157946.4365,46.567928,6.257698,NA,551,692,3000,60094,1824,-484,2308,266,1276,1307,-68,197004,20204,13862,1092,56020,44710,45317,52222,1335.6,3.046767,-43,55,19,242,21,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,15.4,-2.264,2,3,0,2,0,2,350105,17.664,"c(696605.148829503, 5871829.3930291)",25,1348,5.183318615
675,509158,350109,9990049,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_sabu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,509234.576,157885.5023,46.567357,6.25554,NA,552,694,3002,60144,1827,-484,2311,266,1277,1309,-66,197795,20280,13949,1093,56224,44820,45430,52474,1343.1,7.694271,-30,64,19,242,47,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,15.2,-2.464,2,3,0,0.1,0,0.1,350109,17.664,"c(696367.02858844, 5871739.1817577)",25,1357,8.591593742
854,497142,391200,9990050,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,PrairieSeche,0,497174.1005,142132.5562,46.423906,6.101745,NA,541,630,2842,59354,1765,-450,2215,258,1257,1288,-72,193811,19746,13864,1141,55493,43352,43542,50553,1530,29.2508,47,32,3,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
668,509158,350107,9990051,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,Autre,0,509439.0557,157978.9674,46.568226,6.258189,NA,551,692,2999,60105,1824,-485,2309,265,1275,1307,-68,196869,20192,13848,1092,55985,44694,45299,52179,1336,4.045527,-44,29,19,242,21,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,15.7,-1.964,3,2,0,2,0,1,350107,17.664,"c(696658.313224057, 5871879.53256674)",25,1354,6.015225887
90,57711503,430104,9990052,8,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_lobu,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,577198.1556,150986.0121,46.511062,7.142451,09.07.19 11:27,386,723,3239,55930,1594,-638,2232,1085,-91,1085,-196,148974,15367,9580,1421,44282,31958,44282,36228,1901.4,25.5407,127,1,21,242,21,0.474890956,Alps,1759.432705,1766,116.4568231,1411,1990,579,32,32,264.5,264.5,-90,-90,174.5,174.5,43,20190709,09.07.2019,22.3,1.986956522,5,3,0,0.1,1,0,430104,20.31304348,"c(795095.06985739, 5862631.68066269)",23,1899,18.01753235
162,521166,281301,9990053,10,NA,NA,NA,NA,NA,Tetramorium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,transport,0,521012.1742,166730.6676,46.648423,6.407643,20.07.19 06:30,688,769,3094,63474,2044,-442,2486,356,1434,1480,43,150187,15368,10891,1022,42260,34248,34787,38914,874.7,5.629037,-9,65,3,221,21,0.059577348,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,20.8,-0.821428571,5,0,0,0,0,0,281301,21.62142857,"c(713278.936304404, 5884907.6678721)",25,870,7.648965836
475,581134,40105,9990054,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,581734.7435,134437.7211,46.362322,7.20222,NA,397,825,3462,57803,1688,-696,2384,1115,-80,1115,-205,191268,18986,12768,1257,55745,42023,55745,46624,1773,22.40581,25,94,3,242,21,0.531887124,Alps,1772.179104,1733,114.6126976,1602,2090,488,30.5,30.5,267,267,-93.5,-93.5,173.5,173.5,4,20190808,08.08.2019,17.2,2.15,4,3,1,1,0.1,0.1,40105,15.05,"c(801755.31483357, 5838602.59335637)",24,1753,20.06882477
714,509158,351204,9990055,NA,NA,NA,NA,NA,TS,Manica,Mani_rubi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manica,NA,soil,NA,PrairieSeche,0,509912.5674,158124.9742,46.569603,6.264337,NA,546,690,2995,59984,1816,-487,2303,262,1270,1301,-72,197518,20252,13806,1087,56192,45057,45752,52170,1384.1,13.85001,-22,66,19,242,21,0.152087089,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,24.1,6.436,3,2,0,2,0,1,351204,17.664,"c(697345.423649565, 5872103.40160243)",25,1388,19.60144806
119,57201203,410401,9990056,10,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,other,ForetConifere,0,572153.7935,120567.0089,46.237204,7.078544,NA,499,789,3310,59277,1803,-580,2383,1238,30,1238,-114,172910,17752,12275,1323,51431,38114,51431,40177,1803.2,27.24614,10,36,7,301,41,0.080204427,Alps,1880.315345,1855,182.8106172,1557,2250,693,23.5,23.5,268,268,-100.5,-100.5,167.5,167.5,41,20190717,17.07.2019,15.7,3.439130435,1,2,3,3,2,2,410401,12.26086957,"c(787981.075446382, 5818438.75904691)",23,1808,20.21240807
650,503150,340100,9990057,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,503233.5785,150620.3084,46.501161,6.178794,08.07.19 09:42,581,676,2953,60205,1851,-437,2288,288,108,1340,-37,191203,18326,13558,923,53517,43298,45343,48066,1272,12.71159,-17,81,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
698,509158,350102,9990058,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,Autre,0,509358.7751,158034.9092,46.568718,6.257131,NA,551,693,2999,60113,1825,-485,2310,266,1276,1308,-67,198160,20334,13980,1097,56340,44872,45489,52596,1335.2,5.699967,-39,17,19,242,47,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,16.3,-1.364,3,2,2,0,0,2,350102,17.664,"c(696543.144009983, 5871959.54431479)",25,1346,3.272351503
676,509158,350110,9990059,NA,NA,NA,NA,NA,TS,Manica,Mani_rubi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manica,NA,soil,pasture,Autre,0,509276.7565,158193.5738,46.570134,6.25603,NA,552,694,3003,60147,1826,-485,2311,266,1276,1308,-67,199246,20465,14109,1104,56654,44968,45596,52961,1342.3,5.890654,-29,99,19,242,47,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,13.4,-4.264,4,3,0,1,0,0.1,350110,17.664,"c(696420.460489225, 5872186.11487707)",25,1342,4.073868752
53,57711503,430100,9990060,10,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,577754.6314,150454.5337,46.506299,7.149728,09.07.19 12:38,423,796,3388,57506,1693,-655,2348,1140,-50,1140,-174,150922,15343,9584,1388,44210,32570,44210,37284,1602.8,29.12501,-124,29,19,243,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
306,545182,180901,9990061,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,lisiere,0,545054.4002,182418.3367,46.791966,6.719841,NA,980,836,3124,68265,2483,-192,2675,1763,551,1828,279,94583,9166,5564,1647,27062,18683,26922,20623,474.2,3.78166,7,7,3,301,41,0.027416762,Low,460.9502262,459,21.18043833,428,518,90,106,106,264.75,265,-15.75,-15.5,248.25,248.5,18,20190726,26.07.2019,18.1,-5.8,0,1,3,2,3,1,180901,23.9,"c(748049.363123736, 5908182.02357397)",25,484,4.293431759
165,521166,280301,9990062,10,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,tree,NA,CulturePerm,0,521192.0838,166248.4375,46.644106,6.410075,NA,747,770,3072,64244,2123,-383,2506,403,292,1549,98,140417,14238,10312,991,39388,32068,32953,35994,810,7.969597,-15,73,3,103,15,0.033173066,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,,,,,,,,,280301,21.62142857,"c(713554.104910067, 5884180.83257266)",25,804,14.37261963
166,521166,280301,9990062.B,1,NA,NA,NA,NA,TS,Colobopsis,Colo_trun,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colobopsis,NA,tree,NA,CulturePerm,0,521192.0838,166248.4375,46.644106,6.410075,NA,747,770,3072,64244,2123,-383,2506,403,292,1549,98,140417,14238,10312,991,39388,32068,32953,35994,810,7.969597,-15,73,3,103,15,0.033173066,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,,,,,,,,,280301,21.62142857,"c(713554.104910067, 5884180.83257266)",25,804,14.37261963
174,521166,280501,9990064,3,1,NA,NA,1,TS,Temnothorax,Temn_nyla,2019,oui (Salata),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetFeuillus,100,521927.1772,165938.1313,46.641401,6.41973,NA,822,770,3043,65230,2223,-308,2531,462,374,1636,167,129905,12988,9458,963,36268,29240,31012,32770,734.8,5.012427,-7,57,19,221,21,0.008440015,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,19.8,-1.821428571,4,2,2,2,5,1,280501,21.62142857,"c(714558.105897874, 5883778.23158808)",25,743,9.659572601
1201,509166,360115,9990065,14,NA,NA,NA,NA,TS,Temnothorax,Temn_nigr,2019,oui (Salata),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,pasture,Autre,0,509522.065,166218.6634,46.642358,6.257652,NA,620,767,3115,62722,1957,-504,2461,302,1361,1404,-21,167131,17195,11972,1096,47165,37489,37769,44964,1116,4.110631,7,91,19,242,21,0.637976023,Jura,1120.233918,1121,16.43440087,1062,1168,106,67.5,67.5,258,258,-50,-50,208,208,36,20190828,28.08.2019,20.2,3.208,2,3,0.1,2,2,2,360115,16.992,"c(696601.19675156, 5883886.09867624)",25,1119,3.038757563
1271,515158,310504,9990066,NA,NA,NA,NA,NA,NA,Camponotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,tree,NA,ForetFeuillus,95,515317.9639,158372.4436,46.572536,6.334798,NA,500,657,2924,59035,1736,-510,2246,229,1216,1244,-110,165480,17822,11512,1276,47758,36609,37396,44557,1178.3,23.47275,51,58,19,301,41,0.294486245,Jura,1123.067194,1135,120.3658431,828,1326,498,67.63312822,65,260.1937915,259.5,-51.38996511,-54,208.8622942,205.5,31,20190827,27.08.2019,16,0.548,0,1,1,2,4,2,310504,15.452,"c(705186.595041402, 5872576.15257054)",25,1176,24.61744881
125,57201203,411202,9990067,8,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_sulc,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,PrairieSeche,0,572130.5593,120798.0881,46.239282,7.078229,NA,537,803,3334,59811,1856,-552,2408,1282,71,1282,-81,169589,17428,11992,1333,50522,37377,50522,39305,1700.5,28.33479,-75,29,3,242,21,0.098647521,Alps,1880.315345,1855,182.8106172,1557,2250,693,23.5,23.5,268,268,-100.5,-100.5,167.5,167.5,41,20190717,17.07.2019,12.8,0.539130435,3,2,2,2,0.1,1,411202,12.26086957,"c(787946.913103259, 5818780.35083295)",23,1685,31.15614891
712,509158,351204,9990068,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_scab,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,PrairieSeche,0,509913.2731,158124.0412,46.569595,6.264346,NA,546,690,2995,59984,1816,-487,2303,262,1270,1301,-72,197518,20252,13806,1087,56192,45057,45752,52170,1384.1,13.85001,-22,66,19,242,21,0.152087089,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,24.1,6.436,3,2,0,2,0,1,351204,17.664,"c(697345.423649565, 5872103.40160243)",25,1388,19.60144806
967,551174,150105,9990069,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,crop,Autre,0,551279.36,174449.4683,46.720761,6.802227,23.07.19 09:13,850,842,3218,66266,2315,-301,2616,1496,410,1676,178,111275,10942,6444,1566,31512,22758,31112,24232,769.8,1.819376,37,6,3,221,21,0.654901638,Low,754.1431385,757,23.1352584,692,805,113,88.89286945,90,264.4204414,265,-33.13112985,-32,231.7712708,232.5,15,20190723,23.07.2019,22.4,-0.407692308,5,0,0,0,0,0,150105,22.80769231,"c(757217.855097557, 5896611.801919)",25,772,1.359993815
261,503150,340106,9990070,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,503253.7368,150668.712,46.501599,6.179046,08.07.19 09:51,581,676,2953,60215,1851,-438,2289,288,108,1339,-37,191108,18317,13547,923,53488,43271,45330,48041,1278.2,9.582627,-17,39,19,242,21,0.508120001,Jura,1275.360892,1275,25.03325228,1194,1343,149,59.5,59.5,259,259,-58.5,-58.5,199.5,199.5,34,20190708,08.07.2019,,,,,,,,,340106,17.14117647,"c(687852.110850094, 5861092.43092334)",25,1276,12.13291359
143,569134,50901,9990072,10,NA,NA,NA,NA,TS,Formica,Form_fusc,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,other,lisiere,0,569628.9056,133953.7039,46.357529,7.044934,NA,630,851,3420,61286,1994,-495,2489,1394,172,1394,1,150268,15382,10573,1279,44293,32829,44293,35064,1050.1,13.24126,31,100,3,222,21,0.110561129,Alps,1202.197174,1176,130.3389701,929,1466,537,62.5,62.5,269.5,269.5,-62.5,-62.5,207,207,5,20190718,18.07.2019,15.1,-2.258333333,1,2,2,1,1,3,50901,17.35833333,"c(784240.761439573, 5837828.31326135)",24,1041,17.41208649
690,509158,350100,9990073,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509701.9593,157901.7549,46.567567,6.261633,05.07.19 12:32,549,691,2997,60066,1822,-485,2307,265,1274,1306,-69,194707,19963,13627,1089,55415,44378,44975,51458,1350.9,7.899968,-44,75,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
701,509158,350112,9990074,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,Autre,0,509648.5855,158313.0085,46.571259,6.260857,NA,549,693,3001,60076,1822,-486,2308,264,1274,1306,-69,197738,20294,13905,1094,56226,44888,45511,52442,1343.8,2.119779,-38,80,19,242,21,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,22.1,4.436,4,2,0,2,0,1,350112,17.664,"c(696955.300888016, 5872368.9902146)",25,1371,9.359545708
476,581134,40105,9990075,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,Autre,0,581734.6011,134437.384,46.362319,7.202218,NA,397,825,3462,57803,1688,-696,2384,1115,-80,1115,-205,191268,18986,12768,1257,55745,42023,55745,46624,1773,22.40581,25,94,3,242,21,0.531887124,Alps,1772.179104,1733,114.6126976,1602,2090,488,30.5,30.5,267,267,-93.5,-93.5,173.5,173.5,4,20190808,08.08.2019,17.2,2.15,4,3,1,1,0.1,0.1,40105,15.05,"c(801755.31483357, 5838602.59335637)",24,1753,20.06882477
901,497142,390100,9990076,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497505.8624,142292.031,46.425391,6.106026,NA,550,635,2854,59540,1782,-444,2226,265,1268,1300,-64,193233,19684,13837,1142,55363,43248,43411,50361,1449.2,10.89534,-2,17,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
17,539158,130505,9990077,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,ForetFeuillus,100,538999.7495,158054.9474,46.572262,6.643774,NA,978,724,2897,66189,2383,-115,2498,1622,530,1805,310,124110,12219,7242,1528,34409,25165,33844,27497,741.6,1.66802,-2,24,8,301,41,NA,Low,772.2057106,775,20.7170266,711,819,108,88.5,88.5,265.5,265.5,-34.25,-34,231.5,231.5,13,20190701,01.07.2019,16.9,-3.296666667,3,4,5,1,5,0,809,20.19666667,"c(739582.531798412, 5872530.82869589)",30,744,5.969582081
